Audiogram ID,Latin name,Source long,Source short,DOI,Measurements,sex,Name of the animal,Life stage,Age min in months,Age max in months,Status of liberty,Duration in captivity in months,Name of the Facility,Latitude,Longitude,Position of the animal,Distance to sound source in m,Test environment,Medium,Method,Position of the 1st electrode,Position of the 2nd electrode,Position of the 3rd electrode,Year of experiment start,Year of experiment end,Calibration,Threshold determination info in percent,Duration of test tone,Form of the tone,Staircase procedure,Method of constants,Form of the sound,Sedated,Sedation details,Frequency in kHz,SPL,SPL reference
"31","Orcinus orca","Szymanski, M. D., Bain, D. E., Kiehl, K., Pennington, S., Wong, S., & Henry, K. R. (1999). Killer whale (Orcinus orca) hearing: Auditory brainstem response and behavioral audiograms. The Journal of the Acoustical Society of America, 106(2), 1134Ã¢Â€Â“1141. doi:10.1121/1.427121","Szymanski et al., 1999","10.1121/1.427121","2","female","Vigga","adult","None","None","captive","144.00","Marine World, USA","38.139","-122.234","totally underwater","1.00","The test pool, filled with sea water, was about 4 m deep and 15 m in diameter.","water","behavioral: go - no go","None","None","None","1991","1993","None","None","2000.00","None","yes","unknown","None","no","None","100.0","75.00","re 1 μPa"
"31","Orcinus orca","Szymanski, M. D., Bain, D. E., Kiehl, K., Pennington, S., Wong, S., & Henry, K. R. (1999). Killer whale (Orcinus orca) hearing: Auditory brainstem response and behavioral audiograms. The Journal of the Acoustical Society of America, 106(2), 1134Ã¢Â€Â“1141. doi:10.1121/1.427121","Szymanski et al., 1999","10.1121/1.427121","2","female","Vigga","adult","None","None","captive","144.00","Marine World, USA","38.139","-122.234","totally underwater","1.00","The test pool, filled with sea water, was about 4 m deep and 15 m in diameter.","water","behavioral: go - no go","None","None","None","1991","1993","None","None","2000.00","None","yes","unknown","None","no","None","80.0","65.00","re 1 μPa"
"31","Orcinus orca","Szymanski, M. D., Bain, D. E., Kiehl, K., Pennington, S., Wong, S., & Henry, K. R. (1999). Killer whale (Orcinus orca) hearing: Auditory brainstem response and behavioral audiograms. The Journal of the Acoustical Society of America, 106(2), 1134Ã¢Â€Â“1141. doi:10.1121/1.427121","Szymanski et al., 1999","10.1121/1.427121","2","female","Vigga","adult","None","None","captive","144.00","Marine World, USA","38.139","-122.234","totally underwater","1.00","The test pool, filled with sea water, was about 4 m deep and 15 m in diameter.","water","behavioral: go - no go","None","None","None","1991","1993","None","None","2000.00","None","yes","unknown","None","no","None","60.0","52.00","re 1 μPa"
"31","Orcinus orca","Szymanski, M. D., Bain, D. E., Kiehl, K., Pennington, S., Wong, S., & Henry, K. R. (1999). Killer whale (Orcinus orca) hearing: Auditory brainstem response and behavioral audiograms. The Journal of the Acoustical Society of America, 106(2), 1134Ã¢Â€Â“1141. doi:10.1121/1.427121","Szymanski et al., 1999","10.1121/1.427121","2","female","Vigga","adult","None","None","captive","144.00","Marine World, USA","38.139","-122.234","totally underwater","1.00","The test pool, filled with sea water, was about 4 m deep and 15 m in diameter.","water","behavioral: go - no go","None","None","None","1991","1993","None","None","2000.00","None","yes","unknown","None","no","None","45.0","48.00","re 1 μPa"
"31","Orcinus orca","Szymanski, M. D., Bain, D. E., Kiehl, K., Pennington, S., Wong, S., & Henry, K. R. (1999). Killer whale (Orcinus orca) hearing: Auditory brainstem response and behavioral audiograms. The Journal of the Acoustical Society of America, 106(2), 1134Ã¢Â€Â“1141. doi:10.1121/1.427121","Szymanski et al., 1999","10.1121/1.427121","2","female","Vigga","adult","None","None","captive","144.00","Marine World, USA","38.139","-122.234","totally underwater","1.00","The test pool, filled with sea water, was about 4 m deep and 15 m in diameter.","water","behavioral: go - no go","None","None","None","1991","1993","None","None","2000.00","None","yes","unknown","None","no","None","32.0","46.00","re 1 μPa"
"31","Orcinus orca","Szymanski, M. D., Bain, D. E., Kiehl, K., Pennington, S., Wong, S., & Henry, K. R. (1999). Killer whale (Orcinus orca) hearing: Auditory brainstem response and behavioral audiograms. The Journal of the Acoustical Society of America, 106(2), 1134Ã¢Â€Â“1141. doi:10.1121/1.427121","Szymanski et al., 1999","10.1121/1.427121","2","female","Vigga","adult","None","None","captive","144.00","Marine World, USA","38.139","-122.234","totally underwater","1.00","The test pool, filled with sea water, was about 4 m deep and 15 m in diameter.","water","behavioral: go - no go","None","None","None","1991","1993","None","None","2000.00","None","yes","unknown","None","no","None","20.0","34.00","re 1 μPa"
"31","Orcinus orca","Szymanski, M. D., Bain, D. E., Kiehl, K., Pennington, S., Wong, S., & Henry, K. R. (1999). Killer whale (Orcinus orca) hearing: Auditory brainstem response and behavioral audiograms. The Journal of the Acoustical Society of America, 106(2), 1134Ã¢Â€Â“1141. doi:10.1121/1.427121","Szymanski et al., 1999","10.1121/1.427121","2","female","Vigga","adult","None","None","captive","144.00","Marine World, USA","38.139","-122.234","totally underwater","1.00","The test pool, filled with sea water, was about 4 m deep and 15 m in diameter.","water","behavioral: go - no go","None","None","None","1991","1993","None","None","2000.00","None","yes","unknown","None","no","None","16.0","46.00","re 1 μPa"
"31","Orcinus orca","Szymanski, M. D., Bain, D. E., Kiehl, K., Pennington, S., Wong, S., & Henry, K. R. (1999). Killer whale (Orcinus orca) hearing: Auditory brainstem response and behavioral audiograms. The Journal of the Acoustical Society of America, 106(2), 1134Ã¢Â€Â“1141. doi:10.1121/1.427121","Szymanski et al., 1999","10.1121/1.427121","2","female","Vigga","adult","None","None","captive","144.00","Marine World, USA","38.139","-122.234","totally underwater","1.00","The test pool, filled with sea water, was about 4 m deep and 15 m in diameter.","water","behavioral: go - no go","None","None","None","1991","1993","None","None","2000.00","None","yes","unknown","None","no","None","12.0","45.00","re 1 μPa"
"31","Orcinus orca","Szymanski, M. D., Bain, D. E., Kiehl, K., Pennington, S., Wong, S., & Henry, K. R. (1999). Killer whale (Orcinus orca) hearing: Auditory brainstem response and behavioral audiograms. The Journal of the Acoustical Society of America, 106(2), 1134Ã¢Â€Â“1141. doi:10.1121/1.427121","Szymanski et al., 1999","10.1121/1.427121","2","female","Vigga","adult","None","None","captive","144.00","Marine World, USA","38.139","-122.234","totally underwater","1.00","The test pool, filled with sea water, was about 4 m deep and 15 m in diameter.","water","behavioral: go - no go","None","None","None","1991","1993","None","None","2000.00","None","yes","unknown","None","no","None","8.0","57.00","re 1 μPa"
"31","Orcinus orca","Szymanski, M. D., Bain, D. E., Kiehl, K., Pennington, S., Wong, S., & Henry, K. R. (1999). Killer whale (Orcinus orca) hearing: Auditory brainstem response and behavioral audiograms. The Journal of the Acoustical Society of America, 106(2), 1134Ã¢Â€Â“1141. doi:10.1121/1.427121","Szymanski et al., 1999","10.1121/1.427121","2","female","Vigga","adult","None","None","captive","144.00","Marine World, USA","38.139","-122.234","totally underwater","1.00","The test pool, filled with sea water, was about 4 m deep and 15 m in diameter.","water","behavioral: go - no go","None","None","None","1991","1993","None","None","2000.00","None","yes","unknown","None","no","None","4.0","61.00","re 1 μPa"
"32","Orcinus orca","Szymanski, M. D., Bain, D. E., Kiehl, K., Pennington, S., Wong, S., & Henry, K. R. (1999). Killer whale (Orcinus orca) hearing: Auditory brainstem response and behavioral audiograms. The Journal of the Acoustical Society of America, 106(2), 1134Ã¢Â€Â“1141. doi:10.1121/1.427121","Szymanski et al., 1999","10.1121/1.427121","2","female","Yaka","adult","None","None","captive","318.00","Marine World, USA","38.139","-122.234","head just below water surface","1.00","The test pool, filled with sea water, was about 4 m deep and 15 m in diameter.","water","electrophysiological: auditory brain stem responses (ABR)","near the blowhole","near the dorsal fin","None","1995","1996","Stimuli were calibrated daily at the frequencies being tested before the whale was in position. The monitoring hydrophone was placed at the approximate site where the whale's pan bone would be located and spectral content and intensity levels were measured. The signal level also was calibrated with the whale in position and found to fluctuate between 6-10 dB re 1 Î¼Pa. In behavioral experiments, conducted in 1991-1993, an LC32 was used as a projecting hydrophone and a BrÃ¼el and Kjaer 8105 as a monitoring hydrophone.","None","0.50","cosine-gated tone bursts","no","yes","None","no","None","100.0","116.00","re 1 μPa"
"32","Orcinus orca","Szymanski, M. D., Bain, D. E., Kiehl, K., Pennington, S., Wong, S., & Henry, K. R. (1999). Killer whale (Orcinus orca) hearing: Auditory brainstem response and behavioral audiograms. The Journal of the Acoustical Society of America, 106(2), 1134Ã¢Â€Â“1141. doi:10.1121/1.427121","Szymanski et al., 1999","10.1121/1.427121","2","female","Yaka","adult","None","None","captive","318.00","Marine World, USA","38.139","-122.234","head just below water surface","1.00","The test pool, filled with sea water, was about 4 m deep and 15 m in diameter.","water","electrophysiological: auditory brain stem responses (ABR)","near the blowhole","near the dorsal fin","None","1995","1996","Stimuli were calibrated daily at the frequencies being tested before the whale was in position. The monitoring hydrophone was placed at the approximate site where the whale's pan bone would be located and spectral content and intensity levels were measured. The signal level also was calibrated with the whale in position and found to fluctuate between 6-10 dB re 1 Î¼Pa. In behavioral experiments, conducted in 1991-1993, an LC32 was used as a projecting hydrophone and a BrÃ¼el and Kjaer 8105 as a monitoring hydrophone.","None","0.50","cosine-gated tone bursts","no","yes","None","no","None","80.0","78.00","re 1 μPa"
"32","Orcinus orca","Szymanski, M. D., Bain, D. E., Kiehl, K., Pennington, S., Wong, S., & Henry, K. R. (1999). Killer whale (Orcinus orca) hearing: Auditory brainstem response and behavioral audiograms. The Journal of the Acoustical Society of America, 106(2), 1134Ã¢Â€Â“1141. doi:10.1121/1.427121","Szymanski et al., 1999","10.1121/1.427121","2","female","Yaka","adult","None","None","captive","318.00","Marine World, USA","38.139","-122.234","head just below water surface","1.00","The test pool, filled with sea water, was about 4 m deep and 15 m in diameter.","water","electrophysiological: auditory brain stem responses (ABR)","near the blowhole","near the dorsal fin","None","1995","1996","Stimuli were calibrated daily at the frequencies being tested before the whale was in position. The monitoring hydrophone was placed at the approximate site where the whale's pan bone would be located and spectral content and intensity levels were measured. The signal level also was calibrated with the whale in position and found to fluctuate between 6-10 dB re 1 Î¼Pa. In behavioral experiments, conducted in 1991-1993, an LC32 was used as a projecting hydrophone and a BrÃ¼el and Kjaer 8105 as a monitoring hydrophone.","None","0.50","cosine-gated tone bursts","no","yes","None","no","None","60.0","65.00","re 1 μPa"
"32","Orcinus orca","Szymanski, M. D., Bain, D. E., Kiehl, K., Pennington, S., Wong, S., & Henry, K. R. (1999). Killer whale (Orcinus orca) hearing: Auditory brainstem response and behavioral audiograms. The Journal of the Acoustical Society of America, 106(2), 1134Ã¢Â€Â“1141. doi:10.1121/1.427121","Szymanski et al., 1999","10.1121/1.427121","2","female","Yaka","adult","None","None","captive","318.00","Marine World, USA","38.139","-122.234","head just below water surface","1.00","The test pool, filled with sea water, was about 4 m deep and 15 m in diameter.","water","electrophysiological: auditory brain stem responses (ABR)","near the blowhole","near the dorsal fin","None","1995","1996","Stimuli were calibrated daily at the frequencies being tested before the whale was in position. The monitoring hydrophone was placed at the approximate site where the whale's pan bone would be located and spectral content and intensity levels were measured. The signal level also was calibrated with the whale in position and found to fluctuate between 6-10 dB re 1 Î¼Pa. In behavioral experiments, conducted in 1991-1993, an LC32 was used as a projecting hydrophone and a BrÃ¼el and Kjaer 8105 as a monitoring hydrophone.","None","0.50","cosine-gated tone bursts","no","yes","None","no","None","45.0","45.00","re 1 μPa"
"32","Orcinus orca","Szymanski, M. D., Bain, D. E., Kiehl, K., Pennington, S., Wong, S., & Henry, K. R. (1999). Killer whale (Orcinus orca) hearing: Auditory brainstem response and behavioral audiograms. The Journal of the Acoustical Society of America, 106(2), 1134Ã¢Â€Â“1141. doi:10.1121/1.427121","Szymanski et al., 1999","10.1121/1.427121","2","female","Yaka","adult","None","None","captive","318.00","Marine World, USA","38.139","-122.234","head just below water surface","1.00","The test pool, filled with sea water, was about 4 m deep and 15 m in diameter.","water","electrophysiological: auditory brain stem responses (ABR)","near the blowhole","near the dorsal fin","None","1995","1996","Stimuli were calibrated daily at the frequencies being tested before the whale was in position. The monitoring hydrophone was placed at the approximate site where the whale's pan bone would be located and spectral content and intensity levels were measured. The signal level also was calibrated with the whale in position and found to fluctuate between 6-10 dB re 1 Î¼Pa. In behavioral experiments, conducted in 1991-1993, an LC32 was used as a projecting hydrophone and a BrÃ¼el and Kjaer 8105 as a monitoring hydrophone.","None","0.50","cosine-gated tone bursts","no","yes","None","no","None","32.0","40.00","re 1 μPa"
"32","Orcinus orca","Szymanski, M. D., Bain, D. E., Kiehl, K., Pennington, S., Wong, S., & Henry, K. R. (1999). Killer whale (Orcinus orca) hearing: Auditory brainstem response and behavioral audiograms. The Journal of the Acoustical Society of America, 106(2), 1134Ã¢Â€Â“1141. doi:10.1121/1.427121","Szymanski et al., 1999","10.1121/1.427121","2","female","Yaka","adult","None","None","captive","318.00","Marine World, USA","38.139","-122.234","head just below water surface","1.00","The test pool, filled with sea water, was about 4 m deep and 15 m in diameter.","water","electrophysiological: auditory brain stem responses (ABR)","near the blowhole","near the dorsal fin","None","1995","1996","Stimuli were calibrated daily at the frequencies being tested before the whale was in position. The monitoring hydrophone was placed at the approximate site where the whale's pan bone would be located and spectral content and intensity levels were measured. The signal level also was calibrated with the whale in position and found to fluctuate between 6-10 dB re 1 Î¼Pa. In behavioral experiments, conducted in 1991-1993, an LC32 was used as a projecting hydrophone and a BrÃ¼el and Kjaer 8105 as a monitoring hydrophone.","None","0.50","cosine-gated tone bursts","no","yes","None","no","None","20.0","37.00","re 1 μPa"
"32","Orcinus orca","Szymanski, M. D., Bain, D. E., Kiehl, K., Pennington, S., Wong, S., & Henry, K. R. (1999). Killer whale (Orcinus orca) hearing: Auditory brainstem response and behavioral audiograms. The Journal of the Acoustical Society of America, 106(2), 1134Ã¢Â€Â“1141. doi:10.1121/1.427121","Szymanski et al., 1999","10.1121/1.427121","2","female","Yaka","adult","None","None","captive","318.00","Marine World, USA","38.139","-122.234","head just below water surface","1.00","The test pool, filled with sea water, was about 4 m deep and 15 m in diameter.","water","electrophysiological: auditory brain stem responses (ABR)","near the blowhole","near the dorsal fin","None","1995","1996","Stimuli were calibrated daily at the frequencies being tested before the whale was in position. The monitoring hydrophone was placed at the approximate site where the whale's pan bone would be located and spectral content and intensity levels were measured. The signal level also was calibrated with the whale in position and found to fluctuate between 6-10 dB re 1 Î¼Pa. In behavioral experiments, conducted in 1991-1993, an LC32 was used as a projecting hydrophone and a BrÃ¼el and Kjaer 8105 as a monitoring hydrophone.","None","0.50","cosine-gated tone bursts","no","yes","None","no","None","16.0","50.00","re 1 μPa"
"32","Orcinus orca","Szymanski, M. D., Bain, D. E., Kiehl, K., Pennington, S., Wong, S., & Henry, K. R. (1999). Killer whale (Orcinus orca) hearing: Auditory brainstem response and behavioral audiograms. The Journal of the Acoustical Society of America, 106(2), 1134Ã¢Â€Â“1141. doi:10.1121/1.427121","Szymanski et al., 1999","10.1121/1.427121","2","female","Yaka","adult","None","None","captive","318.00","Marine World, USA","38.139","-122.234","head just below water surface","1.00","The test pool, filled with sea water, was about 4 m deep and 15 m in diameter.","water","electrophysiological: auditory brain stem responses (ABR)","near the blowhole","near the dorsal fin","None","1995","1996","Stimuli were calibrated daily at the frequencies being tested before the whale was in position. The monitoring hydrophone was placed at the approximate site where the whale's pan bone would be located and spectral content and intensity levels were measured. The signal level also was calibrated with the whale in position and found to fluctuate between 6-10 dB re 1 Î¼Pa. In behavioral experiments, conducted in 1991-1993, an LC32 was used as a projecting hydrophone and a BrÃ¼el and Kjaer 8105 as a monitoring hydrophone.","None","0.50","cosine-gated tone bursts","no","yes","None","no","None","12.0","60.00","re 1 μPa"
"32","Orcinus orca","Szymanski, M. D., Bain, D. E., Kiehl, K., Pennington, S., Wong, S., & Henry, K. R. (1999). Killer whale (Orcinus orca) hearing: Auditory brainstem response and behavioral audiograms. The Journal of the Acoustical Society of America, 106(2), 1134Ã¢Â€Â“1141. doi:10.1121/1.427121","Szymanski et al., 1999","10.1121/1.427121","2","female","Yaka","adult","None","None","captive","318.00","Marine World, USA","38.139","-122.234","head just below water surface","1.00","The test pool, filled with sea water, was about 4 m deep and 15 m in diameter.","water","electrophysiological: auditory brain stem responses (ABR)","near the blowhole","near the dorsal fin","None","1995","1996","Stimuli were calibrated daily at the frequencies being tested before the whale was in position. The monitoring hydrophone was placed at the approximate site where the whale's pan bone would be located and spectral content and intensity levels were measured. The signal level also was calibrated with the whale in position and found to fluctuate between 6-10 dB re 1 Î¼Pa. In behavioral experiments, conducted in 1991-1993, an LC32 was used as a projecting hydrophone and a BrÃ¼el and Kjaer 8105 as a monitoring hydrophone.","None","0.50","cosine-gated tone bursts","no","yes","None","no","None","8.0","52.00","re 1 μPa"
"32","Orcinus orca","Szymanski, M. D., Bain, D. E., Kiehl, K., Pennington, S., Wong, S., & Henry, K. R. (1999). Killer whale (Orcinus orca) hearing: Auditory brainstem response and behavioral audiograms. The Journal of the Acoustical Society of America, 106(2), 1134Ã¢Â€Â“1141. doi:10.1121/1.427121","Szymanski et al., 1999","10.1121/1.427121","2","female","Yaka","adult","None","None","captive","318.00","Marine World, USA","38.139","-122.234","head just below water surface","1.00","The test pool, filled with sea water, was about 4 m deep and 15 m in diameter.","water","electrophysiological: auditory brain stem responses (ABR)","near the blowhole","near the dorsal fin","None","1995","1996","Stimuli were calibrated daily at the frequencies being tested before the whale was in position. The monitoring hydrophone was placed at the approximate site where the whale's pan bone would be located and spectral content and intensity levels were measured. The signal level also was calibrated with the whale in position and found to fluctuate between 6-10 dB re 1 Î¼Pa. In behavioral experiments, conducted in 1991-1993, an LC32 was used as a projecting hydrophone and a BrÃ¼el and Kjaer 8105 as a monitoring hydrophone.","None","0.50","cosine-gated tone bursts","no","yes","None","no","None","4.0","75.00","re 1 μPa"
"32","Orcinus orca","Szymanski, M. D., Bain, D. E., Kiehl, K., Pennington, S., Wong, S., & Henry, K. R. (1999). Killer whale (Orcinus orca) hearing: Auditory brainstem response and behavioral audiograms. The Journal of the Acoustical Society of America, 106(2), 1134Ã¢Â€Â“1141. doi:10.1121/1.427121","Szymanski et al., 1999","10.1121/1.427121","2","female","Yaka","adult","None","None","captive","318.00","Marine World, USA","38.139","-122.234","head just below water surface","1.00","The test pool, filled with sea water, was about 4 m deep and 15 m in diameter.","water","electrophysiological: auditory brain stem responses (ABR)","near the blowhole","near the dorsal fin","None","1995","1996","Stimuli were calibrated daily at the frequencies being tested before the whale was in position. The monitoring hydrophone was placed at the approximate site where the whale's pan bone would be located and spectral content and intensity levels were measured. The signal level also was calibrated with the whale in position and found to fluctuate between 6-10 dB re 1 Î¼Pa. In behavioral experiments, conducted in 1991-1993, an LC32 was used as a projecting hydrophone and a BrÃ¼el and Kjaer 8105 as a monitoring hydrophone.","None","1.00","cosine-gated tone bursts","no","yes","None","no","None","2.0","72.00","re 1 μPa"
"32","Orcinus orca","Szymanski, M. D., Bain, D. E., Kiehl, K., Pennington, S., Wong, S., & Henry, K. R. (1999). Killer whale (Orcinus orca) hearing: Auditory brainstem response and behavioral audiograms. The Journal of the Acoustical Society of America, 106(2), 1134Ã¢Â€Â“1141. doi:10.1121/1.427121","Szymanski et al., 1999","10.1121/1.427121","2","female","Yaka","adult","None","None","captive","318.00","Marine World, USA","38.139","-122.234","head just below water surface","1.00","The test pool, filled with sea water, was about 4 m deep and 15 m in diameter.","water","electrophysiological: auditory brain stem responses (ABR)","near the blowhole","near the dorsal fin","None","1995","1996","Stimuli were calibrated daily at the frequencies being tested before the whale was in position. The monitoring hydrophone was placed at the approximate site where the whale's pan bone would be located and spectral content and intensity levels were measured. The signal level also was calibrated with the whale in position and found to fluctuate between 6-10 dB re 1 Î¼Pa. In behavioral experiments, conducted in 1991-1993, an LC32 was used as a projecting hydrophone and a BrÃ¼el and Kjaer 8105 as a monitoring hydrophone.","None","0.50","cosine-gated tone bursts","no","yes","None","no","None","1.0","105.00","re 1 μPa"
"32","Orcinus orca","Szymanski, M. D., Bain, D. E., Kiehl, K., Pennington, S., Wong, S., & Henry, K. R. (1999). Killer whale (Orcinus orca) hearing: Auditory brainstem response and behavioral audiograms. The Journal of the Acoustical Society of America, 106(2), 1134Ã¢Â€Â“1141. doi:10.1121/1.427121","Szymanski et al., 1999","10.1121/1.427121","2","female","Vigga","adult","None","None","captive","186.00","Marine World, USA","38.139","-122.234","head just below water surface","1.00","The test pool, filled with sea water, was about 4 m deep and 15 m in diameter.","water","electrophysiological: auditory brain stem responses (ABR)","near the blowhole","near the dorsal fin","None","1995","1996","Stimuli were calibrated daily at the frequencies being tested before the whale was in position. The monitoring hydrophone was placed at the approximate site where the whale's pan bone would be located and spectral content and intensity levels were measured. The signal level also was calibrated with the whale in position and found to fluctuate between 6-10 dB re 1 Î¼Pa. In behavioral experiments, conducted in 1991-1993, an LC32 was used as a projecting hydrophone and a BrÃ¼el and Kjaer 8105 as a monitoring hydrophone.","None","0.50","cosine-gated tone bursts","no","yes","None","no","None","100.0","116.00","re 1 μPa"
